,true,pred
283,1,0
284,1,1
285,1,0
286,1,1
287,0,0
288,1,1
289,0,1
290,1,0
291,1,0
292,1,1
293,0,0
294,0,1
295,1,1
296,0,0
297,0,1
298,1,0
299,0,0
300,0,0
301,0,0
302,0,1
303,0,0
304,0,1
305,1,1
306,1,1
307,0,1
308,0,0
309,1,1
310,0,1
311,1,0
312,0,0
313,0,1
314,1,0
315,1,0
316,0,0
317,1,0
318,1,1
319,0,0
320,0,0
321,1,1
322,1,0
323,1,0
324,1,0
325,1,1
326,1,0
327,1,0
328,1,0
329,1,1
330,0,1
331,1,1
332,1,0
333,1,0
334,0,1
335,1,0
336,1,0
337,1,1
338,1,0
339,0,0
340,0,0
341,1,0
342,1,1
343,1,1
344,0,1
345,0,0
346,1,0
347,0,0
348,1,0
349,0,1
350,1,0
351,1,1
352,1,1
353,1,0
354,0,0
355,1,0
356,0,0
357,1,0
358,1,1
359,1,0
360,1,1
361,0,0
362,0,1
363,0,0
364,1,1
365,1,1
366,1,1
367,1,1
368,0,1
369,0,1
370,1,1
371,0,0
372,1,0
373,1,1
374,0,1
375,1,1
376,0,0
377,0,0
378,1,1
379,1,0
380,0,0
381,0,1
382,1,0
383,0,0
384,1,1
385,0,1
386,0,1
387,1,0
388,0,0
389,0,1
390,0,1
391,1,0
392,1,0
393,0,1
394,0,1
395,0,0
396,1,0
397,1,0
398,1,1
399,1,1
400,1,0
401,1,0
402,0,0
403,1,1
404,0,0
405,0,1
406,0,0
407,1,0
408,0,1
409,1,0
410,0,0
411,0,1
412,1,1
413,0,0
414,0,0
415,0,1
416,0,0
417,1,0
418,0,0
419,1,1
420,1,1
421,1,0
422,0,1
423,0,1
424,1,1
425,0,0
426,0,1
427,1,0
428,1,0
429,1,1
430,1,0
431,0,1
432,1,1
433,1,0
434,1,0
435,1,0
436,1,1
437,1,1
438,1,1
439,0,0
440,0,0
441,1,0
442,0,1
443,1,1
444,0,1
445,0,1
446,0,1
447,1,1
448,0,0
449,1,1
450,1,0
451,0,0
452,1,1
453,0,1
454,1,1
455,0,1
456,1,1
457,1,1
458,0,1
459,1,0
460,0,1
461,0,1
462,1,1
463,0,1
464,1,1
465,1,0
466,1,1
467,0,1
468,1,0
469,0,0
470,1,1
471,1,0
472,1,1
473,1,1
474,1,1
475,0,0
476,1,0
477,1,1
478,1,1
479,0,0
480,0,1
481,1,1
482,0,1
483,0,1
484,1,0
485,0,1
486,0,1
487,1,0
488,1,1
489,0,0
490,1,0
491,1,0
492,1,1
493,1,1
494,1,1
495,1,1
496,1,1
497,1,0
498,0,1
499,0,1
500,0,0
501,0,1
502,1,1
503,1,0
504,1,1
505,0,0
506,1,0
507,0,0
508,1,1
509,0,1
510,1,1
511,1,1
512,0,0
513,1,1
514,0,1
515,0,0
516,1,1
517,0,0
518,1,1
519,1,1
520,1,0
521,0,0
522,1,1
523,1,1
524,1,1
525,0,1
526,1,0
527,0,1
528,1,0
529,0,0
530,0,1
531,1,0
532,0,1
533,0,0
534,0,0
535,1,1
536,0,1
537,1,1
538,0,0
539,0,0
540,0,1
541,1,1
542,1,1
543,1,0
544,0,0
545,1,0
546,1,1
547,1,1
548,0,0
549,1,1
550,0,0
551,0,1
