,true,pred
283,1,0
284,1,1
285,1,0
286,1,1
287,0,0
288,1,0
289,0,1
290,1,1
291,1,1
292,1,0
293,0,1
294,0,0
295,1,1
296,0,1
297,0,1
298,1,1
299,0,0
300,0,0
301,0,1
302,0,0
303,0,1
304,0,1
305,1,0
306,1,1
307,0,1
308,0,0
309,1,1
310,0,1
311,1,1
312,0,1
313,0,0
314,1,1
315,1,1
316,0,0
317,1,0
318,1,0
319,0,1
320,0,1
321,1,1
322,1,1
323,1,0
324,1,0
325,1,1
326,1,1
327,1,1
328,1,0
329,1,0
330,0,1
331,1,0
332,1,0
333,1,0
334,0,1
335,1,0
336,1,0
337,1,1
338,1,0
339,0,1
340,0,1
341,1,0
342,1,0
343,1,0
344,0,0
345,0,1
346,1,0
347,0,1
348,1,1
349,0,0
350,1,0
351,1,1
352,1,0
353,1,1
354,0,0
355,1,1
356,0,0
357,1,1
358,1,1
359,1,0
360,1,0
361,0,1
362,0,0
363,0,0
364,1,1
365,1,0
366,1,0
367,1,1
368,0,1
369,0,1
370,1,1
371,0,0
372,1,0
373,1,0
374,0,0
375,1,0
376,0,0
377,0,0
378,1,0
379,1,0
380,0,1
381,0,0
382,1,1
383,0,1
384,1,0
385,0,0
386,0,1
387,1,0
388,0,1
389,0,1
390,0,0
391,1,1
392,1,1
393,0,0
394,0,0
395,0,0
396,1,1
397,1,1
398,1,1
399,1,1
400,1,1
401,1,0
402,0,0
403,1,1
404,0,0
405,0,1
406,0,0
407,1,0
408,0,1
409,1,0
410,0,0
411,0,0
412,1,1
413,0,1
414,0,1
415,0,0
416,0,0
417,1,0
418,0,0
419,1,1
420,1,0
421,1,0
422,0,0
423,0,1
424,1,1
425,0,1
426,0,0
427,1,0
428,1,0
429,1,0
430,1,0
431,0,1
432,1,1
433,1,1
434,1,0
435,1,1
436,1,1
437,1,0
438,1,1
439,0,0
440,0,0
441,1,0
442,0,1
443,1,0
444,0,0
445,0,1
446,0,0
447,1,0
448,0,0
449,1,1
450,1,0
451,0,1
452,1,0
453,0,0
454,1,1
455,0,1
456,1,1
457,1,1
458,0,0
459,1,0
460,0,1
461,0,1
462,1,0
463,0,1
464,1,1
465,1,1
466,1,0
467,0,0
468,1,1
469,0,0
470,1,0
471,1,1
472,1,0
473,1,1
474,1,1
475,0,1
476,1,1
477,1,0
478,1,1
479,0,0
480,0,1
481,1,0
482,0,1
483,0,1
484,1,1
485,0,0
486,0,0
487,1,1
488,1,0
489,0,1
490,1,0
491,1,1
492,1,1
493,1,0
494,1,0
495,1,1
496,1,1
497,1,1
498,0,1
499,0,1
500,0,1
501,0,1
502,1,1
503,1,1
504,1,1
505,0,1
506,1,0
507,0,0
508,1,0
509,0,0
510,1,1
511,1,0
512,0,1
513,1,0
514,0,0
515,0,0
516,1,0
517,0,0
518,1,1
519,1,1
520,1,0
521,0,1
522,1,0
523,1,1
524,1,1
525,0,0
526,1,0
527,0,1
528,1,1
529,0,1
530,0,1
531,1,1
532,0,1
533,0,0
534,0,1
535,1,1
536,0,0
537,1,0
538,0,0
539,0,1
540,0,0
541,1,1
542,1,0
543,1,1
544,0,1
545,1,1
546,1,1
547,1,1
548,0,1
549,1,1
550,0,0
551,0,1
