,true,pred
309,1,1
310,0,0
311,1,1
312,0,1
313,0,0
314,1,0
315,1,0
316,0,0
317,1,0
318,1,0
319,0,1
320,0,0
321,1,0
322,1,0
323,1,1
324,1,0
325,1,1
326,1,0
327,1,1
328,1,0
329,1,0
330,0,1
331,1,1
332,1,0
333,1,1
334,0,0
335,1,1
336,1,1
337,1,1
338,1,0
339,0,0
340,0,0
341,1,1
342,1,1
343,1,1
344,0,1
345,0,1
346,1,0
347,0,1
348,1,0
349,0,0
350,1,0
351,1,1
352,1,0
353,1,0
354,0,0
355,1,0
356,0,0
357,1,0
358,1,1
359,1,1
360,1,1
361,0,0
362,0,0
363,0,1
364,1,0
365,1,0
366,1,1
367,1,0
368,0,0
369,0,1
370,1,0
371,0,0
372,1,0
373,1,0
374,0,1
375,1,0
376,0,0
377,0,1
378,1,0
379,1,0
380,0,1
381,0,1
382,1,0
383,0,1
384,1,0
385,0,1
386,0,1
387,1,0
388,0,1
389,0,1
390,0,0
391,1,0
392,1,1
393,0,1
394,0,0
395,0,0
396,1,0
397,1,0
398,1,0
399,1,1
400,1,0
401,1,0
402,0,0
403,1,1
404,0,0
405,0,1
406,0,1
407,1,0
408,0,0
409,1,1
410,0,0
411,0,0
412,1,1
413,0,0
414,0,0
415,0,1
416,0,0
417,1,0
418,0,0
419,1,1
420,1,0
421,1,0
422,0,1
423,0,0
424,1,0
425,0,1
426,0,0
427,1,1
428,1,1
429,1,0
430,1,1
431,0,0
432,1,1
433,1,0
434,1,1
435,1,0
436,1,1
437,1,1
438,1,0
439,0,0
440,0,1
441,1,1
442,0,1
443,1,0
444,0,0
445,0,0
446,0,1
447,1,1
448,0,0
449,1,1
450,1,0
451,0,1
452,1,1
453,0,0
454,1,0
455,0,1
456,1,1
457,1,0
458,0,0
459,1,1
460,0,0
461,0,0
462,1,1
463,0,0
464,1,1
465,1,0
466,1,0
467,0,0
468,1,1
469,0,0
470,1,0
471,1,1
472,1,0
473,1,1
474,1,1
475,0,1
476,1,1
477,1,0
478,1,1
479,0,1
480,0,0
481,1,1
482,0,1
483,0,1
484,1,1
485,0,1
486,0,1
487,1,1
488,1,1
489,0,0
490,1,0
491,1,0
492,1,1
493,1,1
494,1,1
495,1,0
496,1,0
497,1,1
498,0,0
499,0,1
500,0,1
501,0,1
502,1,1
503,1,1
504,1,0
505,0,0
506,1,0
507,0,1
508,1,1
509,0,1
510,1,0
511,1,0
512,0,1
513,1,1
514,0,0
515,0,1
516,1,1
517,0,1
518,1,1
519,1,0
520,1,0
521,0,0
522,1,1
523,1,1
524,1,0
525,0,1
526,1,1
527,0,0
528,1,0
529,0,0
530,0,1
531,1,1
532,0,1
533,0,0
534,0,1
535,1,1
536,0,1
537,1,0
538,0,0
539,0,0
540,0,0
541,1,1
542,1,1
543,1,0
544,0,1
545,1,1
546,1,1
547,1,0
548,0,0
549,1,1
550,0,0
551,0,1
