,true,pred
283,1,1
284,1,1
285,1,0
286,1,1
287,0,0
288,1,1
289,0,1
290,1,0
291,1,1
292,1,0
293,0,1
294,0,0
295,1,1
296,0,0
297,0,1
298,1,0
299,0,0
300,0,0
301,0,1
302,0,0
303,0,1
304,0,0
305,1,1
306,1,1
307,0,0
308,0,0
309,1,1
310,0,1
311,1,1
312,0,0
313,0,0
314,1,0
315,1,0
316,0,0
317,1,1
318,1,1
319,0,1
320,0,0
321,1,1
322,1,1
323,1,0
324,1,0
325,1,0
326,1,1
327,1,1
328,1,1
329,1,1
330,0,1
331,1,1
332,1,0
333,1,1
334,0,1
335,1,0
336,1,1
337,1,1
338,1,0
339,0,1
340,0,1
341,1,1
342,1,0
343,1,1
344,0,0
345,0,1
346,1,0
347,0,1
348,1,1
349,0,1
350,1,0
351,1,1
352,1,1
353,1,1
354,0,1
355,1,1
356,0,1
357,1,0
358,1,0
359,1,0
360,1,0
361,0,0
362,0,0
363,0,1
364,1,1
365,1,0
366,1,0
367,1,0
368,0,0
369,0,1
370,1,1
371,0,1
372,1,0
373,1,1
374,0,0
375,1,0
376,0,0
377,0,0
378,1,1
379,1,0
380,0,1
381,0,0
382,1,1
383,0,1
384,1,0
385,0,1
386,0,1
387,1,0
388,0,1
389,0,1
390,0,0
391,1,0
392,1,1
393,0,0
394,0,1
395,0,0
396,1,1
397,1,0
398,1,0
399,1,1
400,1,1
401,1,0
402,0,1
403,1,1
404,0,1
405,0,1
406,0,0
407,1,0
408,0,1
409,1,1
410,0,1
411,0,1
412,1,1
413,0,1
414,0,1
415,0,0
416,0,0
417,1,0
418,0,0
419,1,1
420,1,0
421,1,0
422,0,1
423,0,0
424,1,1
425,0,0
426,0,0
427,1,0
428,1,1
429,1,1
430,1,1
431,0,0
432,1,0
433,1,1
434,1,0
435,1,1
436,1,1
437,1,0
438,1,0
439,0,0
440,0,1
441,1,0
442,0,1
443,1,1
444,0,0
445,0,0
446,0,0
447,1,1
448,0,0
449,1,1
450,1,0
451,0,1
452,1,0
453,0,1
454,1,0
455,0,1
456,1,1
457,1,0
458,0,1
459,1,0
460,0,0
461,0,0
462,1,1
463,0,1
464,1,0
465,1,0
466,1,1
467,0,0
468,1,1
469,0,0
470,1,1
471,1,1
472,1,0
473,1,1
474,1,0
475,0,0
476,1,0
477,1,0
478,1,1
479,0,1
480,0,0
481,1,1
482,0,0
483,0,1
484,1,1
485,0,1
486,0,1
487,1,1
488,1,1
489,0,1
490,1,0
491,1,1
492,1,1
493,1,0
494,1,0
495,1,1
496,1,0
497,1,0
498,0,1
499,0,1
500,0,0
501,0,1
502,1,0
503,1,1
504,1,1
505,0,1
506,1,0
507,0,0
508,1,1
509,0,1
510,1,1
511,1,0
512,0,1
513,1,1
514,0,1
515,0,0
516,1,1
517,0,1
518,1,1
519,1,0
520,1,0
521,0,0
522,1,0
523,1,0
524,1,0
525,0,1
526,1,1
527,0,1
528,1,0
529,0,1
530,0,1
531,1,1
532,0,0
533,0,1
534,0,1
535,1,1
536,0,1
537,1,0
538,0,1
539,0,1
540,0,0
541,1,0
542,1,0
543,1,0
544,0,0
545,1,1
546,1,1
547,1,0
548,0,1
549,1,1
550,0,1
551,0,1
