,true,pred
283,1,1
284,1,0
285,0,1
286,0,1
287,1,1
288,1,1
289,0,1
290,1,0
291,1,1
292,0,1
293,1,0
294,1,0
295,1,1
296,1,0
297,1,0
298,1,1
299,0,1
300,1,1
301,0,0
302,1,0
303,1,1
304,1,0
305,0,0
306,0,1
307,1,1
308,1,0
309,0,1
310,1,1
311,0,1
312,1,1
313,1,0
314,0,0
315,0,1
316,1,0
317,1,1
318,0,1
319,0,1
320,1,1
321,1,1
322,1,1
323,1,0
324,0,1
325,1,1
326,1,1
327,1,1
328,1,1
329,1,1
330,1,0
331,0,0
332,0,1
333,0,0
334,1,1
335,0,0
336,1,1
337,1,0
338,1,0
339,1,0
340,0,0
341,1,0
342,0,0
343,0,0
344,1,1
345,0,1
346,0,0
347,0,0
348,1,0
349,0,0
350,0,1
351,0,0
352,1,1
353,1,0
354,1,1
355,0,0
356,1,0
357,0,0
358,1,0
359,1,0
360,0,0
361,0,1
362,1,0
363,0,0
364,0,0
365,1,1
366,1,0
367,1,1
368,0,0
369,0,1
370,1,1
371,0,0
372,1,1
373,0,0
374,1,1
375,1,0
376,1,1
377,1,1
378,1,0
379,0,0
380,1,0
381,1,1
382,1,0
383,1,1
384,1,0
385,1,1
386,1,1
387,1,1
388,0,1
389,1,1
390,1,0
391,1,1
392,0,0
393,0,1
394,0,0
395,1,0
396,0,0
397,0,0
398,1,1
399,0,1
400,0,0
401,0,0
402,0,0
403,0,0
404,1,1
405,0,1
406,0,1
407,1,0
408,0,0
409,0,0
410,0,0
411,0,0
412,1,1
413,0,0
414,0,0
415,1,1
416,1,0
417,1,1
418,0,0
419,1,0
420,0,0
421,0,1
422,1,1
423,1,0
424,1,1
425,1,0
426,1,0
427,1,1
428,1,1
429,1,0
430,0,1
431,0,1
432,1,1
433,1,0
434,0,0
435,1,1
436,0,0
437,0,1
438,0,0
439,1,1
440,1,1
441,0,0
442,1,1
443,1,1
444,0,0
445,1,0
446,1,1
447,0,1
448,1,0
449,1,1
450,1,0
451,0,1
452,0,0
453,1,1
454,1,0
455,1,1
456,0,0
457,1,1
458,0,1
459,1,1
460,0,0
461,0,1
462,1,1
463,1,0
464,1,1
465,0,0
466,1,1
467,1,0
468,1,0
469,0,0
470,0,0
471,1,1
472,0,1
473,1,1
474,0,1
475,1,1
476,1,1
477,1,1
478,1,0
479,1,1
480,0,1
481,0,0
482,1,1
483,1,1
484,1,0
485,1,1
486,1,0
487,0,0
488,0,1
489,0,0
490,1,1
491,1,1
492,0,0
493,0,0
494,0,0
495,1,0
496,0,1
497,0,1
498,1,1
499,0,0
500,0,1
501,0,0
502,1,1
503,1,1
504,0,0
505,1,0
506,1,1
507,1,1
508,0,0
509,0,1
510,1,1
511,0,0
512,0,1
513,0,1
514,0,0
515,1,0
516,1,0
517,0,0
518,0,0
519,1,0
520,0,0
521,0,1
522,0,0
523,1,1
524,0,0
525,0,1
526,1,0
527,1,0
528,1,1
529,0,1
530,0,1
531,0,1
532,1,0
533,1,1
534,1,1
535,1,1
536,1,1
537,1,0
538,1,0
539,1,0
540,1,0
541,0,1
