,true,pred
283,1,0
284,1,1
285,0,0
286,0,0
287,1,0
288,1,1
289,0,0
290,1,1
291,1,0
292,0,0
293,1,1
294,1,0
295,1,1
296,1,0
297,1,0
298,1,0
299,0,1
300,1,1
301,0,0
302,1,1
303,1,1
304,1,1
305,0,0
306,0,1
307,1,1
308,1,1
309,0,1
310,1,1
311,0,1
312,1,1
313,1,0
314,0,0
315,0,1
316,1,1
317,1,0
318,0,1
319,0,1
320,1,1
321,1,0
322,1,1
323,1,1
324,0,0
325,1,0
326,1,0
327,1,1
328,1,1
329,1,0
330,1,0
331,0,0
332,0,1
333,0,1
334,1,0
335,0,1
336,1,1
337,1,1
338,1,0
339,1,0
340,0,1
341,1,0
342,0,1
343,0,1
344,1,1
345,0,0
346,0,1
347,0,1
348,1,0
349,0,0
350,0,0
351,0,1
352,1,1
353,1,0
354,1,0
355,0,1
356,1,0
357,0,0
358,1,0
359,1,0
360,0,1
361,0,0
362,1,0
363,0,1
364,0,1
365,1,0
366,1,1
367,1,1
368,0,1
369,0,0
370,1,0
371,0,1
372,1,0
373,0,1
374,1,0
375,1,0
376,1,1
377,1,0
378,1,1
379,0,1
380,1,0
381,1,1
382,1,0
383,1,1
384,1,0
385,1,1
386,1,0
387,1,1
388,0,1
389,1,0
390,1,0
391,1,0
392,0,0
393,0,1
394,0,0
395,1,1
396,0,0
397,0,0
398,1,1
399,0,1
400,0,0
401,0,0
402,0,1
403,0,1
404,1,0
405,0,1
406,0,1
407,1,0
408,0,0
409,0,1
410,0,0
411,0,0
412,1,0
413,0,0
414,0,0
415,1,0
416,1,0
417,1,0
418,0,0
419,1,0
420,0,1
421,0,1
422,1,0
423,1,0
424,1,1
425,1,0
426,1,1
427,1,0
428,1,1
429,1,1
430,0,1
431,0,0
432,1,1
433,1,0
434,0,0
435,1,1
436,0,0
437,0,0
438,0,1
439,1,0
440,1,1
441,0,1
442,1,1
443,1,0
444,0,1
445,1,0
446,1,0
447,0,0
448,1,1
449,1,0
450,1,0
451,0,0
452,0,1
453,1,1
454,1,1
455,1,0
456,0,1
457,1,1
458,0,0
459,1,1
460,0,0
461,0,0
462,1,0
463,1,0
464,1,1
465,0,0
466,1,0
467,1,0
468,1,1
469,0,1
470,0,1
471,1,0
472,0,1
473,1,1
474,0,0
475,1,1
476,1,0
477,1,0
478,1,1
479,1,0
480,0,1
481,0,1
482,1,0
483,1,0
484,1,0
485,1,1
486,1,1
487,0,0
488,0,1
489,0,1
490,1,0
491,1,1
492,0,0
493,0,1
494,0,0
495,1,0
496,0,0
497,0,0
498,1,1
499,0,1
500,0,0
501,0,0
502,1,1
503,1,1
504,0,1
505,1,1
506,1,0
507,1,1
508,0,0
509,0,0
510,1,1
511,0,1
512,0,1
513,0,1
514,0,0
515,1,0
516,1,1
517,0,0
518,0,1
519,1,1
520,0,1
521,0,0
522,0,0
523,1,0
524,0,0
525,0,1
526,1,1
527,1,1
528,1,1
529,0,0
530,0,0
531,0,0
532,1,1
533,1,0
534,1,0
535,1,0
536,1,1
537,1,1
538,1,1
539,1,0
540,1,0
541,0,1
